volume_weight,frictional_angle,cohesion,DJ_1,DJ_2,DJ_4,DJ_3,ZZJL,ZXZ_YL_1,ZXZ_YL_2,KWC_YL_1,KWC_YL_2,NJB_SZ_11,NJB_SZ_21,YG_A_2,YG_B_2,YG_C_2,YG_D_2,YG_E_2,YG_F_2,DX_DW_2
19.65393641,21.06719946,15.68602279,27989.81092,14.65770308,180.4110644,0.978473389,32.76,1.098529412,1.166288515,0.332598039,0.340945378,62.16946779,74.1512605,117.4369748,114.1848739,118.1890756,124.7941176,114.3837535,123.0462185,-34.0
19.65494524,21.10301164,15.65922313,27180.99099,16.20405405,178.4189189,1.011981982,29.6,1.107,1.155198198,0.336252252,0.343756757,64.22162162,76.15315315,105.4324324,102.2774775,106.2972973,112.5063063,102.8198198,111.1297297,-34.0
19.65586765,21.14056522,15.6344994,27775.0,16.43703148,179.9955022,1.006731634,32.1,1.107481259,1.145629685,0.321611694,0.329332834,62.96701649,75.49250375,113.1334333,109.7541229,113.970015,119.6806597,110.11994,119.0029985,-34.0
19.65675113,21.17884415,15.60876432,29346.61198,15.19386591,180.0684736,0.996205421,30.3,1.095328103,1.135192582,0.337703281,0.345891583,61.43223966,73.87375178,119.3437946,115.9529244,120.2082739,126.4479315,116.1084165,125.2738944,-34.0
19.65871479,21.25607394,15.5581338,28745.18365,15.67227997,178.978517,1.019182259,31.56,1.103444213,1.15984061,0.304393624,0.312120582,64.00623701,75.89189189,125.7352737,122.1871102,126.7914068,131.2903673,122.5433125,131.029799,-34.0
19.65961709,21.2945577,15.5344797,29653.41435,13.87407407,181.1766975,1.012037037,30.0,1.103919753,1.15253858,0.307515432,0.315617284,63.84567901,75.20601852,138.0509259,134.4969136,138.8811728,145.7638889,134.837963,143.712963,-34.0
19.6605,21.33455357,15.50410714,31093.84058,16.19320652,180.1865942,1.079873188,28.06,1.08951087,1.130108696,0.302164855,0.309483696,63.11956522,75.16213768,149.8351449,146.3768116,151.5018116,152.5326087,146.5307971,152.5887681,-34.0
19.66148175,21.37466283,15.48291674,29944.01168,16.88851022,178.8266796,1.195365141,29.7,1.093407984,1.136533593,0.311733204,0.319337877,59.69912366,74.92502434,124.8549172,121.5968841,125.6299903,125.9493671,121.6786758,126.0155794,-34.0
19.66271279,21.41352771,15.45566824,32577.15582,14.20582451,178.9273828,1.122481089,30.8,1.090590015,1.139826021,0.305204236,0.312632375,59.6429652,74.49546142,118.9258699,115.5869894,120.1361573,124.0907716,115.8033283,123.3827534,-34.0
19.66246824,21.44618875,15.41515426,36390.57143,14.70678571,178.3657143,1.017842857,31.0,1.224364286,1.264078571,0.346878571,0.354678571,60.69214286,74.12642857,137.8357143,134.2557143,139.0357143,143.0057143,134.6914286,142.7371429,-34.0
19.66099855,21.45321997,15.37883502,35614.60674,14.60716292,176.6474719,1.012640449,30.4,1.222429775,1.261446629,0.368216292,0.375926966,64.06039326,74.77668539,124.8061798,121.2921348,125.7359551,131.2359551,121.5393258,130.5758427,-34.0
19.65961781,21.46836128,15.33275644,36595.97315,15.78791946,179.1325503,1.198942953,29.8,1.224865772,1.27341443,0.394261745,0.402776846,61.82550336,75.42197987,102.6912752,99.51677852,103.8238255,109.5654362,99.85234899,108.7567114,-34.0
19.65802048,21.47679181,15.29268906,38677.59104,15.30933707,179.1055089,1.221792717,30.12,1.295406162,1.334098973,0.46210084,0.469663866,66.58543417,77.83006536,113.6358543,110.4463119,115.0009337,119.3146592,110.7693744,119.5312792,-34.0
19.65669531,21.48907984,15.25112782,35313.26443,14.96434109,179.1386736,1.221102498,30.6,1.291886305,1.332006891,0.467502153,0.474909561,65.0,77.583118,141.6933678,138.3600345,142.7062877,142.9991387,138.8751077,143.0267011,-34.0
19.65517303,21.49903675,15.21161256,38004.29505,16.00186741,180.3137255,1.214005602,30.48,1.296125117,1.330746965,0.459803922,0.467824463,65.0,76.77124183,120.6143791,117.4416433,122.0149393,124.3006536,117.8935574,124.5751634,-34.0
19.65377778,21.51155556,15.16698667,37979.53281,17.93348165,178.5617353,1.181646274,29.1,1.296585095,1.33378198,0.398998888,0.406329255,62.29143493,75.9054505,103.9555061,100.9410456,105.2013348,108.6941046,101.4126808,108.9054505,-34.0
19.65230415,21.52215526,15.13004254,37050.54726,18.2878607,178.3572139,1.191024876,30.0,1.302378109,1.376358209,0.459074627,0.467830846,62.37412935,75.17512438,100.9512438,98.0079602,101.9800995,106.961194,98.30845771,106.8,-34.0
19.6509977,21.5336041,15.08467244,35359.35252,17.12997602,177.7422062,1.212014388,30.92,1.314316547,1.355683453,0.464676259,0.47205036,66.32374101,76.1882494,111.2925659,108.4076739,111.8944844,114.9352518,107.8465228,115.2038369,-34.0
19.64956001,21.54572334,15.04558254,32433.63454,17.24718876,179.2751004,1.212991968,31.26,1.30374498,1.342710843,0.466586345,0.473283133,65.0,78.3935743,112.9216867,110.0160643,114.0261044,115.4156627,110.0301205,115.560241,-34.0
19.64807085,21.55117503,15.00982112,34013.103,11.48598435,178.6290743,1.242646675,30.8,1.301101695,1.340371578,0.476857888,0.4826206,65.0,76.136897,102.8200782,99.91134289,103.4159061,108.6805737,99.96479791,107.821382,-34.0
19.64681818,21.56463287,14.96811189,36672.61146,18.69681529,179.7197452,1.162165605,28.92,1.300127389,1.340127389,0.498789809,0.504394904,64.6433121,77.19745223,107.7070064,104.6878981,108.6496815,111.8726115,104.7006369,112.343949,-34.0
19.64539118,21.57827148,14.92702561,35167.62048,21.24886212,179.9384203,1.191298527,28.78,1.300950469,1.345863454,0.500682731,0.507322624,62.34136546,77.66934404,97.00401606,94.1686747,98.33467202,101.330656,94.55957162,101.8313253,-34.0
19.64409517,21.58631469,14.88699201,36718.76138,20.21147541,177.0127505,1.181275046,29.64,1.303187614,1.377067395,0.577395264,0.5843898,63.74134791,78.30054645,107.3151184,104.2622951,108.3387978,109.7486339,104.4335155,109.9781421,-34.0
19.64265444,21.5961239,14.85398858,36685.07963,15.45222129,180.8792959,1.198139145,30.4,1.296404023,1.337728416,0.579103101,0.586169321,65.0,77.12824811,135.0410729,132.2145851,135.6077117,137.7485331,131.9245599,137.9195306,-34.0
19.64141083,21.60381166,14.81448775,33551.19306,18.73253796,179.5629067,1.235357918,30.5,1.297885033,1.339696312,0.538199566,0.544609544,64.0,78.40021692,117.3145336,114.2798265,118.2906725,119.6117137,114.2603037,119.8611714,-34.0
19.63996219,21.61722241,14.77402888,34085.71429,19.8452381,178.3560091,1.219886621,30.2,1.297981859,1.339421769,0.508820862,0.516666667,65.0,79.63718821,89.91836735,87.11111111,90.77324263,92.92970522,87.03628118,93.12698413,-34.0
19.63880699,21.62776826,14.73453891,32408.81356,20.10689266,178.6870056,1.216564972,30.6,1.301118644,1.35960452,0.512734463,0.519751412,64.44971751,79.41129944,104.420339,101.4214689,105.3220339,105.8508475,101.1887006,105.9570621,-34.0
19.63740393,21.63573015,14.70030743,32494.81928,21.04144578,179.853012,1.19026506,22.06,1.410843373,1.466963855,0.551373494,0.558771084,61.0,77.0,89.06987952,86.23614458,90.62168675,91.90843373,86.72771084,92.25542169,-34.0
19.63606334,21.64796526,14.66083773,34359.02613,20.54738717,178.6068884,1.199263658,30.3,1.398396675,1.439738717,0.554916865,0.560688836,60.75296912,77.20665083,125.2351544,121.9168646,124.9073634,124.5653207,121.888361,124.6840855,-34.0
19.63482688,21.65517651,14.62527155,34274.37252,23.17992074,178.8678996,1.212787318,30.0,1.401677675,1.474636724,0.605495376,0.622628798,58.78467635,78.8665786,108.2615588,106.4570674,108.4782034,107.9075297,106.5838838,108.0686922,-34.0
19.63353061,21.6674163,14.58655732,33167.30083,18.73210464,181.353151,1.228894174,30.42,1.40648038,1.453769322,0.546171225,0.552865636,55.0059453,81.51724138,107.3103448,103.9548157,107.8311534,110.5778835,103.8097503,110.8894174,-35.0
19.6322597,21.67762226,14.54819562,33031.89189,19.53340541,178.5567568,1.213405405,30.5,1.406281081,1.446735135,0.566832432,0.573297297,50.19675676,78.24756757,116.4497297,112.9340541,117.2432432,118.4281081,112.9643243,118.7005405,-33.4
19.63095918,21.68772048,14.51261549,34614.26895,20.45528169,178.82277,1.211338028,28.92,1.406784038,1.446842723,0.573744131,0.579964789,52.89553991,77.80633803,114.2840376,112.9507042,114.1737089,113.9812207,112.3215962,114.0516432,-33.0
19.62962963,21.69368192,14.4800905,34689.97525,20.00049505,178.8712871,1.211113861,30.1,1.407883663,1.448712871,0.639554455,0.646794554,65.0,77.30074257,119.8242574,117.9084158,119.7920792,119.3960396,117.990099,119.4207921,-31.2
19.62848556,21.70619469,14.439272,32835.60694,20.12554913,180.5780347,1.225988439,30.9,1.407745665,1.449213873,0.653526012,0.661236994,66.94682081,79.13294798,111.7248555,109.5884393,111.6763006,111.6092486,109.6716763,111.8242775,-28.0
19.62723036,21.71463049,14.4079727,31973.25714,19.28754286,180.5691429,1.224502857,33.42,1.408514286,1.44992,0.621588571,0.627737143,67.68457143,80.44914286,112.1051429,108.7085714,112.2857143,111.7737143,108.5782857,111.8697143,-29.0
19.62606604,21.72417455,14.37229136,34603.21429,23.72214286,3154.288393,1.204428571,22.78,1.478589286,1.521339286,0.711571429,0.717482143,59.52857143,76.2625,98.65,95.3,99.63214286,99.73571429,95.42142857,99.86428571,-25.0
19.62474363,21.73392326,14.33508105,34235.36184,24.08815789,4703.560855,1.212927632,32.66,1.486578947,1.529950658,0.755,0.760082237,58.82072368,76.93092105,96.87828947,94.4375,95.87171053,93.62828947,94.38157895,94.51315789,-23.0
19.62233728,21.7530572,14.26365878,36181.44444,19.78522222,4064.766667,1.017044444,30.56,1.637233333,1.697855556,0.8145,0.820833333,65.0,75.87444444,122.2844444,118.54,122.3711111,128.5288889,118.4466667,127.3266667,-25.0
19.62103883,21.76157627,14.23005079,37676.65056,19.11835749,4076.325819,1.098405797,37.42,1.632504026,1.671457327,0.814178744,0.820756844,65.0,76.60225443,107.0338164,103.5169082,107.2286634,113.2415459,103.3655395,112.1014493,-22.0
19.61995754,21.77061898,14.19888943,40077.69608,15.54620098,3735.823121,1.200612745,27.54,1.636642157,1.680208333,0.749460784,0.755637255,64.88112745,76.98039216,93.11764706,89.73529412,93.27696078,99.67647059,89.78676471,97.95833333,-17.0
19.61856375,21.77923791,14.16427292,39517.02396,18.6741488,3985.233291,1.188675914,29.3,1.642005044,1.710933165,0.781702396,0.788020177,59.4779319,74.50063052,95.01387137,91.62421185,95.34174023,101.813367,91.7629256,100.4262295,-16.4
19.61756494,21.79058442,14.12558442,39953.22581,19.79853372,4084.472141,1.197243402,30.16,1.643240469,1.719677419,0.791964809,0.798475073,62.0,76.47360704,107.7859238,104.3049853,108.3489736,111.5571848,104.3929619,111.340176,-15.0
19.61634569,21.79815504,14.09363975,40709.92443,18.85100756,4243.350126,1.125717884,34.12,1.644030227,1.681801008,0.810403023,0.815453401,66.0,77.34508816,115.8639798,112.0579345,116.0554156,121.7732997,112.2745592,120.9848866,-14.0
19.61512022,21.80626109,14.06096498,38670.9596,20.46641414,3826.679293,1.211691919,29.42,1.637866162,1.67729798,0.806868687,0.813030303,64.1540404,77.53661616,105.2525253,101.5681818,105.4494949,107.5631313,101.3737374,107.5984848,-13.0
19.61403988,21.81526214,14.02957543,39115.69767,22.73604651,4118.77907,1.247906977,32.33,1.635,1.674186047,0.80505814,0.811046512,62.0,77.69767442,112.4069767,112.8953488,112.3255814,111.8488372,113.2325581,112.1511628,-13.0
19.61171675,21.83502238,13.95965473,37994.92462,15.38603015,2932.703518,0.922432161,35.24,1.63159799,1.674904523,0.777778894,0.78318593,61.74070352,74.48442211,107.1819095,104.520603,107.4492462,110.1809045,103.9919598,110.3638191,-11.0
19.61048438,21.83959528,13.93041746,39074.02597,24.50454545,3972.142857,1.257532468,36.17,1.674155844,1.715194805,0.821948052,0.827402597,65.0,78.35714286,123.7792208,122.4805195,123.6623377,122.5454545,121.6103896,123.4805195,-9.0
19.61954171,22.09903179,13.54513474,40330.62331,25.55392954,4487.235772,1.196639566,37.1,1.718455285,1.7600271,0.859214092,0.863875339,61.0,78.58536585,102.0271003,98.72628726,102.7262873,104.7262873,98.2601626,105.1273713,-4.0
19.62336418,22.18912161,13.41933755,41407.53425,23.34640411,4570.702055,1.191746575,23.6,1.605256849,1.642893836,0.735873288,0.739794521,60.71061644,78.7619863,127.6712329,124.1815068,127.5684932,125.8972603,123.6438356,125.8356164,-8.0
19.6276561,22.286695,13.28442301,41164.03101,25.98,4999.395349,1.128899225,26.2,1.605348837,1.64296124,0.740449612,0.745426357,63.0,81.54418605,124.2635659,122.8775194,124.2542636,121.420155,122.0930233,121.5937984,-7.4
19.63183163,22.38128905,13.1511345,41338.09524,25.19392447,4483.727422,1.150049261,35.08,1.607126437,1.644729064,0.770870279,0.775714286,61.74055829,80.20853859,118.091954,115.2676519,117.408867,116.5484401,114.4006568,116.7027915,-7.0
19.6360086,22.47699818,13.01871587,41867.78947,25.02,4406.821053,1.180042105,17.6,1.588357895,1.631368421,0.599642105,0.602421053,60.01473684,80.79157895,101.6547368,98.64,102.8421053,104.3915789,98.4,105.5242105,-7.0
19.64016653,22.57686928,12.8788343,40015.80264,24.17312415,3920.381992,1.19042292,36.4,1.587530696,1.629918145,0.715757162,0.719836289,57.27694407,79.95634379,99.99181446,97.02592087,100.633015,103.7189632,96.68485675,103.1678035,-13.0
19.64450218,22.67587999,12.74171975,43646.80535,19.0179792,3664.6211,1.187518574,20.86,1.587295691,1.629687964,0.724442793,0.728484398,60.59732541,78.18870728,109.8959881,106.5943536,110.1842496,116.0326895,105.9881129,115.1946508,-16.0
19.64875169,22.77572537,12.60220985,43683.71849,36.55756303,3801.235744,0.761134454,31.4,1.661943277,1.703172269,0.767226891,0.771628151,61.0,78.71323529,129.5882353,126.2836134,129.802521,128.2605042,125.2521008,128.407563,-18.8
19.6532269,22.88033288,12.45993546,44707.92683,41.67621951,3818.894817,0.723170732,27.2,1.666493902,1.74867378,0.766219512,0.77027439,60.06707317,78.38871951,119.2835366,115.8262195,119.4359756,118.1128049,115.0304878,118.4847561,-20.0
19.65777056,22.98531373,12.31196786,47406.39098,29.62932331,4108.984962,1.030150376,27.799999999999997,1.666691729,1.70481203,0.807255639,0.81018797,61.0,78.48496241,110.1879699,106.924812,110.7744361,111.2857143,106.3684211,110.8646617,-20.0
19.66227844,23.08955429,12.16738943,46541.32841,37.65405904,3633.118081,0.728376384,28.4,1.698616236,1.737140221,0.846845018,0.849391144,61.7398524,78.62730627,125.5313653,125.804428,124.6678967,125.9114391,125.7343173,126.1439114,-20.0
19.68263784,23.50754148,12.16281213,42933.33333,34.15185185,4365.925926,0.901481481,22.9,1.774444444,1.811111111,0.964074074,0.968888889,71.55555556,86.44444444,125.1111111,125.5555556,124.8148148,124.2962963,125.1111111,124.4444444,-20.0
19.68128538,23.47027972,12.25844156,43850.0,31.59166667,4613.541667,1.018333333,27.3,1.780208333,1.838541667,0.990833333,0.994166667,72.95833333,87.0,108.6666667,108.0416667,108.625,108.4583333,108.8333333,107.875,-21.4
19.67984124,23.43542252,12.35310071,42729.72973,41.17027027,5188.378378,0.871351351,28.18,1.787027027,1.848648649,0.924864865,0.928918919,70.0,86.0,108.3243243,108.2162162,108.6486486,107.7837838,108.3243243,107.9459459,-23.0
19.67874753,23.40345168,12.43865878,44240.0,37.66888889,6071.333333,0.933777778,22.64,1.781555556,1.822666667,0.933555556,0.935555556,69.48888889,86.0,111.9555556,111.6,111.9555556,111.2444444,111.3777778,111.3333333,-25.6
19.67743305,23.36812541,12.52949053,43180.4878,33.31707317,5197.560976,0.997560976,27.4,1.778292683,1.81902439,0.897073171,0.899756098,69.51219512,85.2195122,113.8536585,113.804878,113.8536585,114.5365854,111.804878,114.1463415,-25.2
19.67598572,23.33177024,12.61938991,43426.92308,40.05384615,4660.0,0.884615385,27.18,1.764615385,1.799230769,0.912307692,0.916923077,72.0,87.76923077,111.4615385,110.3846154,111.4615385,111.0,111.3846154,111.0,-25.6
19.67475415,23.29743672,12.70762534,43731.42857,32.20857143,4732.0,1.022285714,21.98,1.754,1.797714286,0.940857143,0.942571429,71.0,85.77142857,112.1142857,111.9428571,111.8285714,106.2285714,112.6857143,109.4857143,-26.0
19.67351386,23.26449287,12.79299792,44494.44444,31.38611111,4644.166667,1.044444444,27.12,1.770555556,1.801111111,1.000833333,1.004722222,74.83333333,88.08333333,108.8333333,109.9444444,109.0,109.1666667,109.3333333,106.5555556,-23.0
19.67226824,23.23233514,12.87776362,45664.44444,34.8,4792.0,0.989777778,27.36,1.936444444,1.970666667,1.084888889,1.088,74.86666667,87.28888889,109.8222222,107.2444444,109.1555556,108.2666667,106.4444444,108.4,-23.8
19.67504003,23.30208133,12.70569965,47161.76471,36.69117647,4773.823529,0.9,27.5,1.938235294,1.967647059,1.007352941,1.008823529,68.11764706,85.52941176,120.4705882,120.7058824,120.2352941,120.2352941,121.8823529,120.8235294,-17.8
19.67757371,23.36521669,12.54941195,45315.38462,40.32820513,4817.179487,0.869230769,28.14,1.941282051,1.971282051,1.008974359,1.00974359,68.61538462,86.02564103,113.025641,113.2307692,113.0769231,112.6153846,108.9230769,113.025641,-18.2
19.6800616,23.42882153,12.38792349,46008.33333,41.575,4863.888889,0.836111111,27.84,1.981666667,2.029444444,1.053055556,1.054166667,72.83333333,85.88888889,112.0555556,112.8888889,112.1111111,113.0,113.0555556,111.2222222,-14.1
19.68778714,23.62632623,11.89533961,46611.11111,30.24126984,4446.190476,0.966984127,34.8,1.90047619,1.938571429,1.019206349,1.02047619,72.74603175,87.73015873,110.7301587,110.6349206,110.6349206,110.0634921,109.7142857,110.0952381,-10.0
19.69031936,23.69336327,11.72681304,47124.0,30.564,4760.8,0.8688,25.64,1.904,1.942,0.9336,0.9332,85.12,82.52,110.0,109.28,110.08,109.28,110.16,110.24,-9.0
19.69303533,23.76085719,11.55782689,48351.85185,39.31111111,5740.740741,0.932592593,25.72,2.025555556,2.061111111,1.073333333,1.074814815,68.85185185,86.77777778,101.037037,101.8518519,101.1111111,98.96296296,100.8888889,99.77777778,-5.0
19.69580526,23.83000337,11.38436658,47314.70588,39.22941176,5671.470588,0.878235294,26.94,2.021764706,2.06,1.043235294,1.044705882,73.05882353,86.0,102.0588235,104.0588235,102.0,97.35294118,103.2352941,102.7058824,-0.6
19.69847354,23.89787992,11.21036296,46893.75,43.05,5899.375,0.90375,30.660000000000004,2.025,2.06,1.029375,1.03,75.375,90.0625,103.5,103.5,103.625,103.375,103.375,103.25,1.0
19.70131489,23.96815232,11.0324112,46705.0,38.185,5709.5,0.9945,34.38,2.0285,2.06075,1.02475,1.02225,67.625,88.0,103.85,103.95,103.85,103.95,103.95,104.05,7.0
19.70405498,24.03989691,10.85434708,47569.23077,30.83589744,5019.230769,0.994358974,25.84,2.022820513,2.059230769,1.073333333,1.072820513,73.71794872,90.28205128,126.5128205,126.3076923,126.5641026,125.6410256,126.3076923,126.2564103,4.6
19.70996342,24.18655287,10.48712768,46480.0,32.04,4959.0,1.003,27.0,2.025,2.06175,1.0815,1.08075,70.825,88.65,104.0,105.0,104.2,103.7,104.15,103.8,11.6
19.71267754,24.25996844,10.30184114,47011.11111,38.14444444,5473.333333,0.92,33.010000000000005,2.024444444,2.064444444,1.031666667,1.031666667,63.33333333,85.27777778,100.6666667,101.3333333,100.7777778,99.88888889,101.2222222,100.3333333,11.6
19.71580434,24.33616458,10.11174289,47696.49123,34.01754386,4774.210526,0.864210526,39.02,2.023508772,2.059649123,1.040701754,1.039122807,73.52631579,91.57894737,98.1754386,97.75438596,98.07017544,97.29824561,97.78947368,97.33333333,11.6
19.71875556,24.41235556,9.919644444,47269.69697,35.76060606,5125.454545,0.851515152,25.38,2.030606061,2.061515152,1.031515152,1.030909091,72.81818182,88.96969697,105.0909091,105.3939394,105.3333333,104.4242424,105.2121212,104.6666667,13.0
19.72187612,24.49026137,9.726530612,47531.57895,31.05526316,5177.631579,0.983157895,26.6,2.027105263,2.059736842,1.047894737,1.048421053,69.55263158,87.89473684,104.4210526,104.3157895,104.2105263,104.1578947,104.5789474,104.0526316,15.2
19.72492313,24.62421776,9.417055525,51242.52874,19.53563218,4127.126437,0.979770115,26.76,2.020344828,2.057586207,1.146551724,1.145287356,78.26436782,85.72413793,131.4942529,131.0574713,131.5862069,132.3678161,131.2643678,130.8505747,17.6
19.71176471,24.49186067,9.859143416,52087.17949,24.18974359,4531.025641,0.8,26.92,1.920512821,1.957435897,1.118974359,1.117692308,82.53846154,89.66666667,107.5897436,107.4871795,107.3846154,106.7179487,107.3333333,107.4871795,21.0
19.7075605,24.45048578,9.998781134,52071.42857,19.77460317,4481.746032,1.006031746,27.46,1.916507937,1.950952381,1.133809524,1.132857143,77.47619048,87.44444444,105.1428571,104.4444444,105.1111111,104.1904762,104.7301587,104.6031746,22.2
19.70328416,24.40642782,10.14102564,53698.30508,23.84237288,4531.355932,0.803728814,26.26,1.917118644,1.951525424,1.144576271,1.143220339,82.0,92.33898305,106.9830508,106.7118644,106.8474576,106.9491525,106.6440678,105.9661017,20.8
19.69916172,24.36603213,10.27907789,51360.52632,25.23421053,4565.0,0.804736842,21.82,1.917631579,1.953947368,1.128157895,1.127368421,82.0,92.10526316,104.6315789,104.3157895,104.7368421,105.7894737,104.2105263,103.6842105,19.4
19.69498264,24.32513889,10.4196875,53641.96762,19.75641345,4472.3132,1.008966376,27.98,1.924508095,1.960547945,1.178356164,1.1750934,75.85927771,85.28268991,67.05230386,55.84433375,68.43462017,72.97011208,69.67372354,59.501868,20.0
19.69079765,24.28290746,10.55680249,54552.41605,24.83579034,5086.936937,0.83004095,34.5,2.046838657,2.081662572,1.178001638,1.174643735,80.63882064,88.37018837,70.29074529,68.84029484,68.37919738,66.79197379,64.3046683,63.66093366,21.0
19.68693786,24.24383797,10.68800206,51904.8583,23.08340081,4425.337382,0.883967611,21.1,2.046680162,2.083859649,1.123711201,1.119460189,81.36167341,91.1417004,79.00269906,73.09311741,61.048583,55.43859649,50.68690958,61.8582996,25.0
19.68289811,24.20218467,10.82235876,51332.08072,21.50139179,4156.162143,0.881503132,26.200000000000003,2.047773138,2.083841336,1.141029923,1.136416145,80.0,88.95476688,79.30271399,76.39944328,59.17397356,49.57898399,48.15031315,65.87613083,25.0
19.67901884,24.16745884,10.95077236,49645.06641,18.81916509,4170.50759,0.995806452,31.3,1.925939279,1.961726755,1.099316888,1.094544592,77.10721063,88.63187856,64.17836812,56.09677419,58.08349146,65.29886148,57.68595825,62.88045541,23.4
19.67500844,24.12462032,11.08650017,49412.16834,20.41143641,4787.497713,0.962067704,31.6,1.924803294,1.961043001,1.097612077,1.093412626,78.99085087,88.27172919,64.55626715,51.69716377,53.17840805,62.62763038,66.83989021,64.21043001,20.0
19.67121034,24.08740977,11.2119859,49625.3211,23.07697248,4608.426606,0.850220183,31.6,1.926165138,1.962862385,1.118366972,1.114155963,77.91834862,88.85137615,69.15688073,51.35412844,55.76330275,60.76697248,64.46605505,62.38715596,18.0
19.66735682,24.04706963,11.34155953,50019.62865,22.18461538,4742.84388,0.858567639,31.9,1.995862069,2.032298851,1.195800177,1.191034483,78.52431477,88.86295314,63.40141468,57.68435013,58.89124668,66.37312113,59.43678161,61.34217507,18.0
19.66352922,24.00997676,11.46794489,50438.7574,22.6,4886.385602,0.850946746,31.96,2.093313609,2.12964497,1.302031558,1.297544379,83.0,90.82642998,59.05325444,55.58086785,59.33037475,69.34615385,66.0729783,61.78599606,16.8
19.65992404,23.97569353,11.58946499,48145.67901,22.95771605,4672.875514,0.83808642,31.4,1.993641975,2.030072016,1.224773663,1.22026749,82.0,90.49588477,49.04012346,49.62139918,55.41049383,71.91049383,69.81069959,59.0627572,11.0
19.65622332,23.93609195,11.71617406,47480.85809,22.34221422,4651.259054,0.853087309,32.1,1.994572457,2.02939694,1.198523852,1.194212421,79.95319532,91.24392439,41.15931593,42.73357336,56.40954095,77.02970297,73.10171017,60.25292529,10.0
19.65242607,23.89937919,11.83785329,48240.58704,25.05991903,4861.847166,0.803785425,30.72,1.99417004,2.029534413,1.255779352,1.251649798,79.92813765,91.16093117,35.86639676,40.44838057,63.28238866,76.67408907,78.73380567,63.83704453,7.0
19.64891163,23.86460364,11.9571475,46100.97345,22.6399115,4696.544248,0.878389381,30.9,1.993761062,2.028460177,1.142212389,1.137584071,75.44424779,87.93274336,41.98849558,42.5380531,61.87168142,61.07876106,75.40176991,61.61415929,8.8
19.64545895,23.83125404,12.07375566,46378.27681,25.26333639,4665.985335,0.796608616,29.06,1.991860678,2.027736022,1.155582035,1.150568286,76.9908341,89.42254812,41.51604033,36.72043996,57.61411549,89.69385885,61.44637947,50.21814849,9.0
19.64733643,23.80217565,12.12597984,47605.02283,22.47689498,4674.776256,0.85713242,30.0,1.994210046,2.029068493,1.212401826,1.208164384,78.10045662,89.18721461,44.25570776,40.10684932,59.88584475,88.41826484,64.54794521,49.50502283,8.0
19.65270228,23.78206384,12.13042035,48441.98747,21.33536258,4901.468218,0.878137869,30.6,2.057538048,2.091853178,1.282023277,1.277358997,79.66517457,89.3912265,51.17815577,42.41539839,59.66965085,88.0340197,59.08594449,50.83885407,4.6
19.65798752,23.7624649,12.13432137,48316.26734,26.5704918,5354.873897,0.935435057,30.6,2.055018916,2.090517024,1.303757881,1.299659521,79.01387137,93.03909206,47.91551072,44.55233291,64.87137453,72.98486759,71.82345523,54.4035309,4.0
19.66325116,23.74412943,12.13677966,47356.97674,26.33988372,5298.837209,0.913255814,29.9,2.058546512,2.091395349,1.261406977,1.257593023,78.40116279,92.38604651,42.27906977,42.30930233,61.06976744,75.55,74.04883721,54.05697674,-0.8
19.66831608,23.72682704,12.14051462,45842.41645,26.90526992,5177.056555,0.904267352,29.9,2.063624679,2.093521851,1.197750643,1.193868895,79.0,94.68251928,43.37532134,41.52699229,54.17994859,73.44215938,71.76735219,53.32647815,0.0
19.67328922,23.70971575,12.14302903,46375.59985,26.34824561,5330.328947,0.919736842,31.1,2.060120614,2.095153509,1.216798246,1.212083333,80.0,95.45394737,49.25767544,43.57346491,43.81140351,68.30592105,73.5,63.05811404,-4.0
19.67815426,23.6917224,12.14602467,47665.46053,26.59002193,5320.4375,0.902368421,31.26,2.061600877,2.09566886,1.243563596,1.239440789,79.29714912,96.26973684,49.26425439,41.94517544,47.58662281,72.28070175,72.30372807,67.41776316,-6.0
19.68279001,23.67321586,12.15160059,46965.89525,27.62655298,5362.484775,0.878562728,30.8,2.05683313,2.092192448,1.240194884,1.235542022,76.80267966,91.46650426,49.59317905,46.28014616,56.87819732,62.10353228,67.00121803,66.65042631,-5.0
19.68740203,23.65764877,12.15267054,48090.89875,28.33367463,5607.01934,0.886461889,29.4,2.058498294,2.092957907,1.282707622,1.278384528,78.80773606,90.44368601,57.67235495,45.10011377,58.19795222,60.47667804,66.43686007,67.5745165,-16.0
19.69187599,23.64117985,12.15805942,48761.56716,24.43656716,5637.810945,1.052089552,28.44,2.058345771,2.094626866,1.315995025,1.311902985,79.20522388,91.56965174,63.2300995,40.04228856,53.47636816,61.11691542,71.66666667,68.91915423,-18.0
19.69633939,23.62860386,12.15524972,51923.83124,24.79122007,5910.256556,0.988118586,29.42,2.182371722,2.214777651,1.422508552,1.418323831,79.45267959,89.72748005,60.71493729,38.16761688,52.00570125,82.03648803,76.66932725,68.89053592,-19.4
19.70053311,23.61185466,12.15895062,51386.25,29.10708333,5879.333333,0.824638889,28.74,2.210472222,2.248166667,1.451958333,1.447625,79.49166667,92.075,61.48888889,31.0,52.61805556,79.95138889,80.14166667,69.56944444,-18.0
19.70475794,23.59736441,12.16106256,53803.49947,23.74241782,5878.83351,1.026235419,32.7,2.21107105,2.247136797,1.465281018,1.460434783,75.37009544,88.91092259,72.0678685,44.75503712,58.60021209,69.15800636,78.48568399,71.08271474,-18.0
