DJ_1,YG_F_2,YG_B_2,ZXZ_YL_1,NJB_SZ_11,YG_A_2,YG_D_2,KWC_YL_1,volume_weight,cohesion,DJ_2,DJ_3,NJB_SZ_21,ZXZ_YL_2,KWC_YL_2,ZZJL,YG_E_2,YG_C_2,frictional_angle,DJ_4,DX_DW_1
61347.51309,77.04188482,66.92277487,2.318808901,80.32984293,74.2578534,78.2526178,1.71434555,19.707053,13.2359743,28.36099476,1.201910995,93.48560209,2.351426702,1.707303665,10.3,78.72120419,75.70287958,22.679644,6627.476627,-28.0
62028.59961,81.27613412,57.95069034,2.319053254,77.41814596,77.54832347,81.77712032,1.683353057,19.7041129,13.35004032,30.48284024,1.290374753,96.41025641,2.350907298,1.677593688,40.8,83.14595661,71.87968442,22.59215054,7013.550296,-26.0
60722.17899,81.0155642,57.31712062,2.318891051,76.73151751,77.43774319,81.63424125,1.682568093,19.70128274,13.46627059,35.32937743,1.094163424,96.37159533,2.347490272,1.676575875,31.0,82.85019455,62.78988327,22.49954091,7775.700389,-22.0
61131.38298,78.43617021,69.05673759,2.321046099,78.04787234,74.78014184,78.67907801,1.695053191,19.69833107,13.58280868,35.37375887,1.092588652,95.92730496,2.347269504,1.689095745,30.8,80.28014184,67.43794326,22.41082768,7595.558511,-21.0
61155.17241,75.66954023,76.32183908,2.452327586,78.0,72.36206897,76.24137931,1.730804598,19.69533933,13.70560098,35.43908046,1.076264368,96.36206897,2.478965517,1.724913793,20.6,77.62068966,71.92816092,22.31715726,7659.813218,-20.0
60450.49834,77.12292359,67.19435216,2.45448505,78.0,73.81395349,77.81063123,1.739352159,19.69257941,13.82089266,29.58754153,1.29358804,95.91860465,2.484152824,1.733538206,34.4,79.07973422,68.28903654,22.22683461,6999.983389,-17.0
62038.49918,78.67699837,71.24632953,2.458499184,76.55791191,75.28058728,79.2137031,1.834323002,19.68954752,13.94123229,31.95269168,1.178597064,96.14355628,2.486557912,1.827911909,40.1,80.48939641,70.90538336,22.13306285,7658.336052,-14.2
66988.60104,89.29360967,74.60621762,2.453005181,75.32642487,85.54749568,74.65284974,1.816545769,19.68651189,14.06415146,30.63782383,1.228739206,94.89637306,2.49193437,1.811105354,30.4,90.88773748,79.36442142,22.03884743,7713.005181,-16.0
67791.56627,85.74182444,87.53012048,2.549604131,78.38209983,82.48020654,72.89156627,1.965266781,19.68357629,14.18565875,31.2788296,1.143614458,95.16179002,2.585938038,1.959827883,31.6,87.34423408,87.4767642,21.94570318,7682.241824,-16.0
67889.74104,86.82270916,83.02191235,2.544960159,81.76294821,84.30677291,77.48207171,1.788466135,19.68042963,14.30782536,25.02788845,1.281912351,92.58565737,2.581553785,1.782031873,25.7,88.49003984,81.47011952,21.84894685,7114.661355,-17.0
66602.06349,82.27460317,84.21269841,2.434396825,81.43492063,78.58253968,79.36666667,1.796666667,19.67738996,14.43305299,26.2152381,1.527746032,97.31904762,2.470269841,1.79147619,37.04,84.06349206,84.31587302,21.75271937,6633.52381,-16.0
64853.45168,79.37869822,81.68836292,2.439211045,80.71597633,75.58185404,79.64299803,1.795285996,19.67437667,14.55337371,25.67120316,1.542879684,98.55029586,2.473905325,1.789625247,29.66,81.05719921,81.63905325,21.66002254,6303.017751,-16.0
63930.73286,78.38534279,80.61465721,2.438628842,80.23404255,74.35460993,78.31678487,1.745839243,19.67282117,14.54363328,26.36619385,1.516690307,98.57446809,2.473498818,1.740614657,28.52,79.9929078,80.53427896,21.64224675,6155.082742,-14.0
63425.50607,77.67206478,79.89473684,2.437975709,79.63360324,73.90283401,77.94736842,1.761619433,19.67112406,14.53059542,26.40647773,1.511659919,98.29149798,2.473319838,1.756275304,29.84,79.37449393,79.80566802,21.62778173,6123.947368,-15.0
65487.59894,80.98416887,77.31662269,2.433192612,78.8707124,77.56200528,81.62005277,1.823218997,19.66958321,14.52003997,23.40131926,1.577150396,98.14248021,2.470976253,1.817730871,24.0,82.53298153,82.75461741,21.6131887,7061.029024,-14.0
67284.47761,84.82835821,70.37761194,2.441029851,76.31492537,81.35373134,85.20298507,1.837104478,19.66789504,14.50694006,23.79328358,1.556119403,96.14477612,2.472492537,1.830895522,37.24,86.47910448,86.69701493,21.59782048,6265.261194,-11.0
65231.90299,82.73320896,80.03171642,2.520261194,80.31343284,78.84514925,72.84514925,1.837723881,19.6663305,14.49458291,25.09197761,1.575708955,99.0,2.551287313,1.832705224,30.6,84.24067164,84.45708955,21.58238006,7340.391791,-6.0
65442.69006,86.44834308,75.28265107,2.519649123,80.13450292,82.7797271,68.66471735,1.901851852,19.66448625,14.48270622,25.03820663,1.552007797,98.99415205,2.551072125,1.895906433,32.24,88.08382066,83.417154,21.56691751,6644.797271,-6.8
67563.18484,92.17576792,77.69795222,2.511672355,75.67064846,88.49658703,72.81911263,1.885068259,19.66297427,14.47054804,23.01894198,1.551501706,95.70477816,2.547116041,1.879556314,31.1,93.58532423,74.6552901,21.55054514,6570.989761,-7.6
69499.57447,99.22340426,79.67021277,2.513021277,77.46808511,95.68085106,65.94468085,1.844340426,19.66122956,14.45680491,23.11361702,1.548468085,95.53617021,2.548765957,1.838829787,5.88,100.6446809,73.6787234,21.53662383,7538.12766,-9.0
67833.09353,91.67913669,88.37410072,2.516920863,76.50215827,89.46043165,59.8676259,1.826906475,19.65955699,14.44582661,22.88417266,1.532892086,96.75827338,2.54828777,1.820877698,37.1,92.50647482,83.70071942,21.51934869,6321.899281,-9.0
67464.38849,98.75,100.6726619,2.517104317,76.0,98.50719424,65.05935252,1.768363309,19.6577745,14.43182019,22.31654676,1.561115108,96.14028777,2.547140288,1.762338129,29.6,63.96582734,71.41726619,21.50361091,7030.413669,-6.0
68491.25874,104.7692308,101.9230769,2.502534965,74.34615385,102.208042,59.2972028,1.76791958,19.65598993,14.42321931,23.66136364,1.549475524,96.39685315,2.54548951,1.761486014,28.06,70.68706294,68.01923077,21.48649489,6487.185315,-8.2
68837.90738,102.7238422,97.53173242,2.644699828,80.34133791,103.7049743,62.24356775,1.78296741,19.65431548,14.40633929,21.49519726,1.604219554,97.73756432,2.681080617,1.7764494,29.1,74.29502573,68.135506,21.47026786,6277.87307,-7.2
69555.25,102.1625,88.0275,2.65245,80.1125,106.755,67.0025,1.818125,19.65247421,14.39816116,22.88975,1.5501,97.145,2.680575,1.8122,20.86,81.8225,66.42,21.45009717,7372.575,-11.0
70019.85612,100.581295,76.88776978,2.727035971,77.04172662,98.01726619,71.69496403,2.049841727,19.65075098,14.37816161,25.2876259,1.472892086,97.22158273,2.765539568,2.043266187,39.3,92.98992806,76.43741007,21.43980174,7040.978417,-11.0
72614.17004,102.3279352,83.35425101,2.742692308,80.59311741,99.30364372,73.20445344,2.116275304,19.64882984,14.36735618,23.57793522,1.575910931,99.0,2.768582996,2.110161943,30.16,103.5101215,74.98785425,21.4205043,7966.659919,-28.2
69771.843,95.42832765,66.93856655,2.746399317,79.95392491,84.75085324,96.08532423,2.015290102,19.64703473,14.35323828,25.22098976,1.4778157,97.99658703,2.770580205,2.008634812,29.9,96.91808874,69.81399317,21.40268467,6916.382253,-27.0
70569.84127,98.69664903,72.10582011,2.748201058,78.62962963,68.72839506,99.43915344,2.106578483,19.64523555,14.34095136,23.72239859,1.561446208,96.78483245,2.771340388,2.10047619,29.98,100.3068783,81.4691358,21.38655283,7784.376417,-29.0
68464.63415,93.83170732,80.35365854,2.625317073,76.42439024,62.27317073,94.56341463,2.024170732,19.64332312,14.32467075,25.19341463,1.459902439,98.85609756,2.647439024,2.017317073,22.2,95.32926829,81.22439024,21.36891271,6974.853659,-30.0
70173.69985,97.91530461,78.85884101,2.624725111,73.39821694,62.5230312,99.48439822,1.950787519,19.64141274,14.31580486,25.96106984,1.463090639,98.42793462,2.647800892,1.943818722,38.2,100.3268945,80.81872214,21.34746076,6576.27786,-31.0
71508.33333,92.83888889,88.32592593,2.628,75.72222222,76.80925926,93.41481481,1.944111111,19.63957624,14.29522116,24.24166667,1.554444444,98.60185185,2.649333333,1.937537037,29.36,94.39259259,81.87407407,21.33555521,7416.592593,-30.0
72625.71912,93.00507614,89.17428088,2.609120135,81.34010152,80.6751269,93.98646362,1.921539763,19.6375913,14.28618493,22.07360406,1.568155668,96.94754653,2.645499154,1.914467005,29.7,94.69035533,83.96277496,21.31393939,6612.825719,-34.0
70238.91403,86.58823529,88.04977376,2.601146305,80.0,83.99547511,87.62745098,1.872941176,19.63573883,14.26729147,20.54886878,1.563137255,97.73001508,2.644087481,1.865414781,29.2,88.09954751,83.32730015,21.29784442,6341.644042,-35.0
70914.16084,88.11188811,88.25874126,2.597185315,78.73601399,85.47202797,89.24125874,1.914842657,19.63369429,14.2596516,20.45034965,1.598216783,97.16083916,2.642937063,1.908671329,25.9,89.58741259,81.58916084,21.27609856,7388.630536,-34.0
69035.89744,86.13090418,83.08232119,2.596653171,76.87449393,83.47098516,87.38866397,1.858178138,19.63179811,14.24241325,20.66005398,1.572442645,98.21052632,2.643117409,1.851848853,34.34,87.61403509,80.35357625,21.25815457,6367.368421,-33.0
71829.82456,108.2578947,73.06140351,2.606578947,77.52280702,106.6508772,77.05263158,1.895473684,19.6297353,14.22949754,23.52596491,1.535614035,98.50877193,2.64354386,1.889508772,29.1,90.18070175,71.48070175,21.2381043,6596.324561,-37.4
71224.68694,103.8139535,68.83542039,2.619731664,79.58318426,111.6636852,76.43828265,1.882021467,19.62782027,14.21123327,24.37906977,1.556851521,98.1234347,2.644543828,1.875617174,29.6,89.52951699,70.5921288,21.22265774,7411.431127,-35.0
71174.35294,96.46117647,71.04470588,2.615905882,75.13176471,114.8564706,80.09411765,1.975435294,19.62379266,14.17736639,25.71411765,1.458023529,98.19294118,2.642023529,1.968847059,23.04,85.20941176,70.73882353,21.18890856,6689.694118,-36.0
73465.49391,97.22598106,67.39106901,2.614682003,73.797023,130.4668471,80.38294993,1.976792963,19.6216308,14.16395405,23.48917456,1.453721245,96.65223275,2.640514208,1.970175913,37.3,91.73612991,65.1014885,21.16610581,6405.64276,-35.0
77442.17926,112.1072056,77.08963093,2.461810193,78.32513181,115.771529,77.55360281,1.975641476,19.61957405,14.15236547,24.8397188,1.507732865,98.50790861,2.511669596,1.971054482,29.6,110.7750439,76.49209139,21.14357015,6989.367311,-36.0
74145.64394,106.4905303,77.02462121,2.597140152,73.60606061,102.9545455,76.04734848,1.964621212,19.61740196,14.1351634,25.18579545,1.539507576,98.99810606,2.628825758,1.95782197,29.2,107.5700758,76.71212121,21.12648693,6698.75,-38.0
71171.37331,100.8916828,67.53191489,2.598704062,77.59961315,97.3172147,81.47195358,1.885589942,19.61531132,14.11706916,24.99129594,1.562591876,98.69825919,2.630599613,1.879303675,29.8,102.5957447,72.31528046,21.10811566,7241.682785,-42.2
69466.59878,95.46435845,63.6598778,2.584562118,74.36863544,91.75152749,90.85743381,1.8398778,19.61316485,14.10214734,24.51384929,1.59592668,98.6089613,2.62688391,1.832973523,27.1,97.15885947,68.0305499,21.085778,6479.551935,-40.0
71159.92293,100.2601156,61.56647399,2.592543353,67.3699422,95.85163776,92.9017341,1.958111753,19.61104101,14.08565499,27.29075145,1.59017341,98.99807322,2.627822736,1.950732177,32.0,102.0250482,65.60308285,21.06782334,6749.672447,-39.8
71241.26638,95.56768559,77.06768559,2.597008734,63.29039301,91.15502183,87.28820961,1.890567686,19.60867679,14.07180043,27.03340611,1.608078603,98.99344978,2.627991266,1.884061135,30.3,96.8930131,74.55895197,21.04358418,7345.786026,-41.0
70112.97071,90.88075314,80.0167364,2.597133891,67.48535565,86.5041841,86.37029289,1.953995816,19.60652685,14.055,27.2376569,1.591464435,98.94142259,2.627301255,1.947029289,30.8,92.49790795,78.9958159,21.02253356,6656.192469,-42.0
72318.04223,86.17274472,85.54510557,2.60353167,73.00575816,97.61420345,90.48944338,1.99353167,19.60421656,14.03695396,25.21381958,1.566756238,98.60460653,2.629616123,1.986545106,29.0,89.31669866,81.02495202,21.00369371,6393.099808,-40.0
70535.27607,91.46625767,84.42331288,2.603312883,75.6196319,89.25766871,83.03067485,1.863865031,19.60201798,14.02194336,25.55153374,1.570306748,98.63496933,2.628343558,1.857423313,20.8,90.97239264,80.24539877,20.98063422,6986.07362,-40.0
73092.0904,91.33333333,84.22033898,2.601737288,67.92231638,94.68644068,88.61581921,1.961822034,19.59965899,14.00383632,23.81214689,1.493361582,94.39265537,2.629237288,1.954646893,37.3,93.30225989,85.31920904,20.95959079,6324.567797,-40.0
72761.92171,88.69395018,87.34875445,2.602615658,73.0,88.19217082,88.46263345,1.878985765,19.59734407,13.98870802,23.80569395,1.5586121,95.52846975,2.627775801,1.871957295,29.4,93.02491103,91.4911032,20.93701165,7158.523132,-37.0
71972.12806,82.6873823,79.67043315,2.602542373,67.88323917,110.4877589,74.74576271,1.884256121,19.59458621,13.97444828,25.60753296,1.507909605,98.89830508,2.629246704,1.877156309,29.9,93.77966102,86.69114878,20.90908621,6853.672316,-35.0
72844.62963,90.41666667,87.36296296,2.689944444,70.58148148,98.63148148,75.75925926,1.9245,19.59444828,14.02791379,25.11666667,1.477962963,98.95555556,2.720055556,1.917425926,30.36,93.4962963,93.46481481,20.91260345,6802.222222,-34.0
73575.03805,93.89497717,82.19939117,2.685251142,79.00608828,92.25266362,91.6803653,1.873866058,19.59428178,14.10215295,17.87199391,1.557960426,97.75342466,2.714870624,1.866879756,29.78,95.15372907,85.80365297,20.91531175,6654.048706,-38.0
80107.06605,97.71121352,88.9109063,2.67047619,75.25345622,125.7526882,83.51920123,1.990491551,19.59435359,14.17259425,21.35576037,1.571889401,98.40860215,2.712488479,1.982980031,30.8,98.13517665,92.26574501,20.91769668,6401.966206,-36.0
77061.57407,97.89506173,86.75154321,2.684737654,75.77469136,99.72376543,91.41975309,1.911759259,19.59418845,14.24872765,21.85864198,1.616759259,97.79938272,2.71308642,1.904907407,31.7,98.63888889,93.2808642,20.91882737,6886.219136,-38.0
95259.18367,127.0,91.36734694,2.824897959,81.02332362,136.0699708,119.7463557,2.005189504,19.59408935,14.32257732,9.904956268,1.428396501,85.62973761,2.866413994,1.997201166,6.9,119.6822157,101.1749271,20.91823024,4454.985423,-42.0
93041.89815,125.3078704,86.71990741,2.822638889,86.02314815,151.9768519,100.6921296,2.028078704,19.59390558,14.40123605,20.19143519,1.511203704,94.28472222,2.906574074,2.02025463,33.84,122.2638889,90.71064815,20.91612017,5647.175926,-35.0
90647.27955,130.4277674,84.8630394,2.82260788,77.19699812,139.4896811,91.71857411,2.107917448,19.59379074,14.46864494,24.73827392,1.547467167,96.98123827,2.901744841,2.100750469,28.36,134.1857411,84.12195122,20.92303602,6849.080675,-35.0
85126.0,122.1244444,84.76444444,2.725222222,79.88,119.4244444,91.05111111,2.031266667,19.59360754,14.54598115,23.49777778,1.547644444,98.89555556,2.750822222,2.0236,24.56,124.0444444,84.36,20.92066838,6153.155556,-25.2
79172.62774,112.1843066,74.09306569,2.610237226,81.01824818,116.3394161,91.50729927,2.0675,19.59354341,14.61354684,23.05164234,1.542116788,98.92153285,2.681970803,2.05979927,36.8,107.4689781,77.38321168,20.9273677,6086.058394,-25.0
78452.90698,115.4670543,74.45348837,2.613197674,83.37403101,121.6337209,69.07364341,1.996434109,19.59348272,14.69213137,22.57693798,1.526162791,98.51744186,2.69748062,1.989263566,25.22,120.7054264,77.6744186,20.92471776,6472.50969,-26.8
74089.0595,106.9635317,81.49328215,2.613953935,80.15355086,105.9904031,76.03454894,1.940095969,19.59336979,14.76481545,23.15278311,1.508330134,98.71976967,2.700153551,1.932552783,29.84,106.7888676,68.08445298,20.92747779,6125.642994,-24.0
72899.05512,109.4944882,66.95433071,2.610645669,78.44094488,106.5165354,77.5496063,1.983149606,19.59327071,14.83559351,23.01275591,1.523874016,98.78740157,2.646267717,1.975417323,35.2,109.9984252,67.02362205,20.92901793,5923.84252,-24.0
73315.69767,104.5697674,55.10465116,2.611879845,79.45155039,101.375969,103.6996124,2.044302326,19.59308874,14.90858362,22.47015504,1.543837209,99.0,2.633236434,2.037151163,27.02,105.8895349,60.36434109,20.92921502,6388.468992,-25.0
73122.19251,102.0508021,60.07486631,2.617860963,74.0,98.88502674,102.7647059,2.001791444,19.59300938,14.98219949,22.33342246,1.573101604,97.22459893,2.70171123,1.993957219,30.7,103.3636364,63.64171123,20.93133845,6024.59893,-24.0
75048.49699,101.498998,67.14428858,2.616292585,75.86773547,98.59118236,102.6252505,2.022685371,19.59287783,15.05540978,22.01503006,1.554268537,98.05410822,2.687795591,2.014589178,26.66,102.9078156,74.07014028,20.93133413,5986.713427,-25.0
77092.1875,105.8203125,67.12890625,2.614785156,77.4140625,102.8203125,106.8789063,2.048847656,19.59288511,15.1274383,21.96464844,1.583828125,98.30859375,2.671132813,2.040742188,29.92,107.21875,70.92578125,20.93409362,6554.902344,-25.2
78751.93483,110.8615071,63.89613035,2.701588595,79.47046843,107.910387,109.3258656,2.062016293,19.59270408,15.1962415,22.44806517,1.542199593,97.61507128,2.75496945,2.053299389,27.0,112.1547862,67.43380855,20.93683673,6210.0611,-24.0
77779.05405,107.9166667,63.80855856,2.694774775,73.01576577,104.9481982,108.6103604,2.068603604,19.59259259,15.27273191,22.90247748,1.542387387,98.83558559,2.719369369,2.06045045,28.3,109.2657658,70.27252252,20.93727489,5975.833333,-22.4
78093.14381,111.7441472,59.42140468,2.69451505,72.73411371,108.5451505,109.6856187,2.119882943,19.59241215,15.34128331,23.29197324,1.585451505,98.95150502,2.755117057,2.111454849,34.22,113.0685619,63.21906355,20.94001019,6075.267559,-18.8
78202.4055,104.5154639,72.10309278,2.693934708,72.05498282,101.5395189,105.4381443,2.091460481,19.59236382,15.41550993,22.06185567,1.578109966,98.91408935,2.715824742,2.082783505,28.68,105.7285223,81.34879725,20.93879179,5872.783505,-19.0
75872.0,100.2088889,73.92,2.700933333,72.28666667,96.87111111,100.94,1.99,19.59319027,15.39172018,23.02111111,1.5628,97.96222222,2.713377778,1.982177778,23.8,101.4622222,81.0,20.99873268,6369.877778,-18.0
75426.30015,104.1589896,63.59732541,2.702332838,74.97771174,88.71619614,101.4219911,2.043150074,19.5964804,15.09636364,20.74115899,1.555869242,98.99554235,2.717191679,2.03473997,33.7,115.2481426,81.21099554,21.21786489,5940.490342,-17.0
78107.0568,111.7951807,76.34767642,2.700120482,73.44922547,108.8777969,88.17900172,2.154251291,19.59972007,14.80388605,21.63562823,1.567607573,98.41480207,2.711944923,2.146437177,26.34,112.8364888,74.84337349,21.43169768,6472.048193,-13.0
81638.27751,103.7033493,90.50877193,2.705358852,76.91547049,113.2982456,92.46411483,2.243827751,19.60310468,14.51440182,19.92599681,1.523859649,98.39712919,2.714848485,2.235677831,25.62,114.1100478,89.32216906,21.64463589,6223.062201,-12.0
82456.65635,116.9551084,89.24303406,2.680681115,80.95820433,113.2167183,77.09907121,2.298142415,19.60611655,14.24225397,22.62368421,1.534086687,99.0,2.709643963,2.289860681,31.56,118.750774,94.38080495,21.84483866,6344.651703,-10.2
80036.47687,107.7597865,94.4430605,2.876049822,76.04982206,104.4893238,76.99466192,2.22747331,19.60916297,13.96772353,23.30338078,1.538185053,99.0,2.895088968,2.219946619,33.9,109.069395,101.2259786,22.04982562,7217.064057,-10.0
78075.66138,109.0652557,89.62081129,2.881781305,75.24338624,105.9417989,73.46031746,2.174779541,19.61218099,13.70367935,22.36296296,1.573333333,98.56613757,2.89664903,2.166067019,27.4,110.366843,90.42328042,22.24252388,6419.347443,-7.0
78704.75483,116.1292719,80.60921248,2.878692422,74.72362556,113.0505201,73.67013373,2.194309064,19.61499072,13.45003094,22.27726597,1.553432392,98.58543834,2.89808321,2.185735513,32.3,117.4323923,80.72659733,22.42999691,6344.141902,-10.0
78722.9927,119.5894161,72.92335766,2.883083942,72.46715328,116.4927007,75.88686131,2.17479927,19.61782875,13.19492355,22.78923358,1.533211679,98.40875912,2.909908759,2.166751825,28.5,120.8211679,73.83576642,22.61587156,6415.396898,-10.0
78191.76883,121.0245184,64.64798599,2.887495622,71.25569177,118.1278459,81.23642732,2.15558669,19.62068549,12.95139665,21.67810858,1.576987741,98.88966725,2.956497373,2.148056042,28.3,122.2399299,65.47985989,22.79824853,7055.595447,-9.0
80069.58678,119.3818182,63.01157025,2.888677686,72.97355372,116.1917355,102.9603306,2.160479339,19.62332836,12.71235821,22.48909091,1.590809917,98.86280992,2.958165289,2.164545455,28.48,120.6,59.23801653,22.97352239,6562.735537,-11.0
82211.07266,119.5519031,67.60899654,2.866955017,74.47058824,113.7128028,111.1193772,2.251107266,19.6260369,12.47195572,22.96055363,1.532629758,98.05536332,2.894809689,2.234134948,24.3,119.3287197,66.28373702,23.15039114,6476.115917,-23.0
80268.34264,122.7486034,67.65921788,2.882383613,73.16759777,71.64990689,132.5810056,2.125828678,19.62852975,12.24673279,22.37188082,1.537951583,99.0,2.895716946,2.136070764,26.72,126.0968343,68.49534451,23.31524212,7171.303538,-26.0
